"","gbifID","occurrenceID","occurrenceStatus","year","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","species","acceptedScientificName"
"286",3031958508,"https://www.inaturalist.org/observations/29962908","PRESENT",2019,43.812388,-79.150864,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"287",3031847717,"https://www.inaturalist.org/observations/48993175","PRESENT",2020,43.831408,-79.41607,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"288",3031832746,"https://www.inaturalist.org/observations/48743965","PRESENT",2020,43.791217,-79.349442,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"289",3031815761,"https://www.inaturalist.org/observations/50490896","PRESENT",2020,43.83427,-79.397737,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"290",3031811722,"https://www.inaturalist.org/observations/49533172","PRESENT",2020,43.831487,-79.416138,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"291",3031609450,"https://www.inaturalist.org/observations/25416928","PRESENT",2019,43.867263,-79.270287,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"292",3031583475,"https://www.inaturalist.org/observations/25417569","PRESENT",2019,43.867578,-79.266005,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"293",3008568401,"https://www.inaturalist.org/observations/50002230","PRESENT",2020,43.674566,-79.314928,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"294",3008531401,"https://www.inaturalist.org/observations/48387108","PRESENT",2020,44.009174,-79.086333,2,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"295",3008503445,"https://www.inaturalist.org/observations/59176794","PRESENT",2020,43.784012,-79.217493,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"296",3008415393,"https://www.inaturalist.org/observations/48986060","PRESENT",2020,43.794012,-79.478142,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"297",3008393338,"https://www.inaturalist.org/observations/29395295","PRESENT",2019,43.720481,-79.486471,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"298",3005087447,"https://www.inaturalist.org/observations/52611719","PRESENT",2020,43.725537,-79.609992,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"299",2999166172,"https://www.inaturalist.org/observations/66359577","PRESENT",2020,43.646997,-79.465585,1,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"300",2988610532,"https://www.inaturalist.org/observations/50873556","PRESENT",2020,43.691739,-79.397401,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"301",2988607410,"https://www.inaturalist.org/observations/40053421","PRESENT",2020,44.006484,-79.071418,15,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"302",2988591391,"https://www.inaturalist.org/observations/30907713","PRESENT",2019,43.710175,-79.642953,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"303",2988574632,"https://www.inaturalist.org/observations/56538466","PRESENT",2020,43.629112,-79.47505,17,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"304",2988497379,"https://www.inaturalist.org/observations/30841483","PRESENT",2019,43.648925,-79.622064,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"305",2988468612,"https://www.inaturalist.org/observations/56540093","PRESENT",2020,43.633725,-79.468601,17,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"306",2988364338,"https://www.inaturalist.org/observations/20070414","PRESENT",2018,43.701511,-79.327657,3,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"307",2984526649,"https://www.inaturalist.org/observations/64440282","PRESENT",2020,43.697187,-79.362542,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"308",2984396668,"https://www.inaturalist.org/observations/64448151","PRESENT",2020,43.642642,-79.4657,11,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"309",2898326748,"https://www.inaturalist.org/observations/62203365","PRESENT",2020,43.659079,-79.452468,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"310",2868385968,"https://www.inaturalist.org/observations/60608523","PRESENT",2020,43.707703,-79.322563,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"311",2868175874,"https://www.inaturalist.org/observations/60100659","PRESENT",2020,43.643423,-79.321302,17,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"312",2864778675,"https://www.inaturalist.org/observations/59086950","PRESENT",2020,43.786377,-79.125362,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"313",2864712087,"https://www.inaturalist.org/observations/59921723","PRESENT",2020,43.96523,-79.198745,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"314",2860227543,"https://www.inaturalist.org/observations/58467897","PRESENT",2020,43.660595,-79.355422,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"315",2860124844,"https://www.inaturalist.org/observations/58005424","PRESENT",2020,43.792305,-79.376397,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"316",2859985953,"https://www.inaturalist.org/observations/58082073","PRESENT",2020,43.753404,-79.330708,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"317",2859971927,"https://www.inaturalist.org/observations/58035476","PRESENT",2020,43.931926,-79.448517,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"318",2859946639,"https://www.inaturalist.org/observations/57857431","PRESENT",2020,43.70779,-79.36748,1,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"319",2856712522,"https://www.inaturalist.org/observations/57773990","PRESENT",2020,43.645853,-79.468039,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"320",2856538613,"https://www.inaturalist.org/observations/57116845","PRESENT",2020,43.825417,-79.21537,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"321",2856492854,"https://www.inaturalist.org/observations/57281956","PRESENT",2020,43.642466,-79.463405,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"322",2851257673,"https://www.inaturalist.org/observations/57067485","PRESENT",2020,43.64518,-79.458476,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"323",2850972137,"https://www.inaturalist.org/observations/55341250","PRESENT",2020,43.69505,-79.356541,2,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"324",2850776377,"https://www.inaturalist.org/observations/56857324","PRESENT",2020,43.723609,-79.22768,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"325",2826308835,"https://www.inaturalist.org/observations/54894624","PRESENT",2020,43.76979,-79.140481,12,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"326",2823374746,"https://www.inaturalist.org/observations/54102486","PRESENT",2020,43.814671,-79.148162,15,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"327",2818868362,"https://www.inaturalist.org/observations/53083780","PRESENT",2020,43.800211,-79.130543,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"328",2818849324,"https://www.inaturalist.org/observations/53048753","PRESENT",2020,43.775397,-79.46302,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"329",2818759340,"https://www.inaturalist.org/observations/29657295","PRESENT",2019,43.755591,-79.275908,12,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"330",2818737343,"https://www.inaturalist.org/observations/30900369","PRESENT",2019,43.731004,-79.620674,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"331",2818701347,"https://www.inaturalist.org/observations/31890119","PRESENT",2019,43.752661,-79.427693,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"332",2818655358,"https://www.inaturalist.org/observations/53111218","PRESENT",2020,43.705693,-79.382126,19,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"333",2818587364,"https://www.inaturalist.org/observations/32499587","PRESENT",2019,43.628119,-79.730972,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"334",2818554345,"https://www.inaturalist.org/observations/29637414","PRESENT",2019,43.663812,-79.507053,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"335",2818547345,"https://www.inaturalist.org/observations/27609683","PRESENT",2019,43.703693,-79.322068,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"336",2818530361,"https://www.inaturalist.org/observations/32793264","PRESENT",2019,43.749854,-79.346699,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"337",2818509362,"https://www.inaturalist.org/observations/32175950","PRESENT",2019,43.783293,-79.188278,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"338",2814251914,"https://www.inaturalist.org/observations/50982675","PRESENT",2020,43.744316,-79.408194,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"339",2814193827,"https://www.inaturalist.org/observations/50986883","PRESENT",2020,43.827735,-79.081567,19,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"340",2814182573,"https://www.inaturalist.org/observations/48257439","PRESENT",2020,43.854778,-79.450092,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"341",2814113572,"https://www.inaturalist.org/observations/48688950","PRESENT",2020,43.645538,-79.465045,3,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"342",2814099174,"https://www.inaturalist.org/observations/51864162","PRESENT",2020,43.813895,-79.154554,2,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"343",2814098221,"https://www.inaturalist.org/observations/52216802","PRESENT",2020,43.991812,-79.203218,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"344",2814091823,"https://www.inaturalist.org/observations/51329044","PRESENT",2020,43.812847,-79.484353,18,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"345",2814046790,"https://www.inaturalist.org/observations/51364382","PRESENT",2020,43.6399,-79.455742,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"346",2813994948,"https://www.inaturalist.org/observations/51371605","PRESENT",2020,43.818635,-79.152877,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"347",2813948596,"https://www.inaturalist.org/observations/48824797","PRESENT",2020,43.944723,-79.350641,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"348",2813938477,"https://www.inaturalist.org/observations/38454766","PRESENT",2018,43.95631,-79.65324,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"349",2813931622,"https://www.inaturalist.org/observations/48821020","PRESENT",2020,43.942749,-79.355132,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"350",2813924595,"https://www.inaturalist.org/observations/47557395","PRESENT",2020,43.719806,-79.579932,7,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"351",2803138309,"https://www.inaturalist.org/observations/49435048","PRESENT",2020,43.683445,-79.338647,7,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"352",2803110403,"https://www.inaturalist.org/observations/50879228","PRESENT",2020,43.74479,-79.407341,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"353",2803071784,"https://www.inaturalist.org/observations/50605714","PRESENT",2020,43.653324,-79.462876,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"354",2802940010,"https://www.inaturalist.org/observations/49357239","PRESENT",2020,43.854145,-79.349937,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"355",2802920294,"https://www.inaturalist.org/observations/49839756","PRESENT",2020,43.823077,-79.169567,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"356",2802897576,"https://www.inaturalist.org/observations/50565428","PRESENT",2020,43.861848,-79.102074,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"357",2802876552,"https://www.inaturalist.org/observations/50047973","PRESENT",2020,43.682755,-79.365997,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"358",2802753339,"https://www.inaturalist.org/observations/49787492","PRESENT",2020,43.687483,-79.36487,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"359",2802718203,"https://www.inaturalist.org/observations/50045008","PRESENT",2020,43.677411,-79.366184,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"360",2802709696,"https://www.inaturalist.org/observations/49607707","PRESENT",2020,43.761863,-79.29863,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"361",2802660349,"https://www.inaturalist.org/observations/50060859","PRESENT",2020,43.831925,-79.393508,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"362",2802657082,"https://www.inaturalist.org/observations/49488707","PRESENT",2020,43.795955,-79.476058,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"363",2802536899,"https://www.inaturalist.org/observations/49478793","PRESENT",2020,43.79395,-79.478088,11,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"364",2641538049,"https://www.inaturalist.org/observations/48840907","PRESENT",2020,43.855562,-79.44655,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"365",2641445432,"https://www.inaturalist.org/observations/49048263","PRESENT",2020,43.816537,-79.02845,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"366",2641416273,"https://www.inaturalist.org/observations/48959010","PRESENT",2020,43.819697,-79.170583,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"367",2634286435,"https://www.inaturalist.org/observations/47210946","PRESENT",2020,43.695571,-79.364752,9,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"368",2634111945,"https://www.inaturalist.org/observations/48196702","PRESENT",2020,43.748172,-79.486305,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"369",2634095126,"https://www.inaturalist.org/observations/48285402","PRESENT",2020,43.735398,-79.573371,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"370",2597713743,"https://www.inaturalist.org/observations/26225387","PRESENT",2019,43.687842,-79.326858,9,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"371",2596244942,"https://www.inaturalist.org/observations/30285117","PRESENT",2019,43.840202,-79.54571,2,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"372",2595992005,"https://www.inaturalist.org/observations/13875229","PRESENT",2018,43.742086,-79.483858,20,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"373",2574274012,"https://www.inaturalist.org/observations/38265138","PRESENT",2012,43.701147,-79.328714,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"374",2574129565,"https://www.inaturalist.org/observations/37962895","PRESENT",2020,43.785948,-79.466982,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"375",2574048206,"https://www.inaturalist.org/observations/33348429","PRESENT",2019,43.618978,-79.741119,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"376",2573826172,"https://www.inaturalist.org/observations/33348408","PRESENT",2019,43.619069,-79.742011,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"377",2543092193,"https://www.inaturalist.org/observations/37195545","PRESENT",2020,43.675605,-79.510806,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"378",2529387146,"https://www.inaturalist.org/observations/32475109","PRESENT",2019,43.785401,-79.188857,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"379",2529288165,"https://www.inaturalist.org/observations/33353298","PRESENT",2019,43.691506,-79.674508,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"380",2529282119,"https://www.inaturalist.org/observations/33353262","PRESENT",2019,43.691661,-79.674942,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"381",2518149884,"https://www.inaturalist.org/observations/36564327","PRESENT",2016,43.68905,-79.315155,2,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"382",2518041293,"https://www.inaturalist.org/observations/36563922","PRESENT",2016,43.690221,-79.327388,2,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"383",2465118784,"https://www.inaturalist.org/observations/31173188","PRESENT",2019,43.686963,-79.367281,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"384",2445131334,"https://www.inaturalist.org/observations/34747094","PRESENT",2019,43.624728,-79.71885,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"385",2445044345,"https://www.inaturalist.org/observations/34819843","PRESENT",2015,43.701655,-79.332666,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"386",2429591673,"https://www.inaturalist.org/observations/34381708","PRESENT",2019,43.67833,-79.508467,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"387",2429455835,"https://www.inaturalist.org/observations/34049140","PRESENT",2019,43.959592,-79.52677,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"388",2429423146,"https://www.inaturalist.org/observations/34026874","PRESENT",2019,43.77593,-79.134138,3,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"389",2429422218,"https://www.inaturalist.org/observations/34027311","PRESENT",2019,43.6788,-79.676133,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"390",2429415052,"https://www.inaturalist.org/observations/33990026","PRESENT",2019,43.823327,-79.18334,11,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"391",2423069700,"https://www.inaturalist.org/observations/32721697","PRESENT",2019,43.74488,-79.339539,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"392",2422876033,"https://www.inaturalist.org/observations/30907621","PRESENT",2019,43.707703,-79.624131,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"393",2422875956,"https://www.inaturalist.org/observations/30907493","PRESENT",2019,43.7112,-79.63095,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"394",2422875351,"https://www.inaturalist.org/observations/30841289","PRESENT",2019,43.630836,-79.634675,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"395",2422875284,"https://www.inaturalist.org/observations/30841284","PRESENT",2019,43.631236,-79.635331,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"396",2422875282,"https://www.inaturalist.org/observations/30841281","PRESENT",2019,43.631247,-79.635383,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"397",2350449576,"https://www.inaturalist.org/observations/30907484","PRESENT",2019,43.711297,-79.630303,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"398",2350449417,"https://www.inaturalist.org/observations/30907681","PRESENT",2019,43.718553,-79.632636,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"399",2350449282,"https://www.inaturalist.org/observations/30907622","PRESENT",2019,43.707844,-79.624497,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"400",2350448153,"https://www.inaturalist.org/observations/30907644","PRESENT",2019,43.714611,-79.632819,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"401",2350433245,"https://www.inaturalist.org/observations/30843673","PRESENT",2019,43.863426,-79.31243,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"402",2350431571,"https://www.inaturalist.org/observations/30841609","PRESENT",2019,43.6475,-79.611106,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"403",2350421100,"https://www.inaturalist.org/observations/30816266","PRESENT",2019,43.647945,-79.458367,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"404",2350413856,"https://www.inaturalist.org/observations/30745556","PRESENT",2019,43.738381,-79.329116,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"405",2331956573,"https://www.inaturalist.org/observations/30396194","PRESENT",2019,43.69349,-79.36108,9,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"406",2294669365,"https://www.inaturalist.org/observations/29478775","PRESENT",2019,43.87137,-79.294014,12,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"407",2294667060,"https://www.inaturalist.org/observations/29473370","PRESENT",2019,43.683422,-79.323072,13,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"408",2294652950,"https://www.inaturalist.org/observations/29410795","PRESENT",2019,43.648406,-79.467495,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"409",2294647916,"https://www.inaturalist.org/observations/29393076","PRESENT",2019,43.645051,-79.460065,20,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"410",2294545832,"https://www.inaturalist.org/observations/29003888","PRESENT",2019,43.712741,-79.319752,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"411",2273232304,"https://www.inaturalist.org/observations/27400290","PRESENT",2019,43.8186,-79.171945,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"412",2269323492,"https://www.inaturalist.org/observations/27328144","PRESENT",2019,43.765702,-79.377841,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"413",2269296714,"https://www.inaturalist.org/observations/27217584","PRESENT",2019,43.763044,-79.349898,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"414",2269262667,"https://www.inaturalist.org/observations/27076650","PRESENT",2019,43.803463,-79.30687,16,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"415",2265830390,"https://www.inaturalist.org/observations/26623783","PRESENT",2019,43.841394,-79.613421,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"416",2251998433,"https://www.inaturalist.org/observations/26175416","PRESENT",2019,43.688404,-79.325872,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"417",1948774699,"https://www.inaturalist.org/observations/18825480","PRESENT",2018,43.836533,-79.420058,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"418",1935600504,"https://www.inaturalist.org/observations/18098343","PRESENT",2018,43.871805,-79.130015,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"419",1913155151,"https://www.inaturalist.org/observations/16288954","PRESENT",2018,43.80705,-79.151465,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"420",1883927468,"https://www.inaturalist.org/observations/14571592","PRESENT",2018,43.822079,-79.177623,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"421",1883472676,"https://www.inaturalist.org/observations/14140000","PRESENT",2018,43.723459,-79.608188,9,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"422",1880637054,"https://www.inaturalist.org/observations/14052053","PRESENT",2018,43.723961,-79.365607,11,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"423",1850919301,"https://www.inaturalist.org/observations/13163293","PRESENT",2018,43.814286,-79.271439,4,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"424",1848762985,"https://www.inaturalist.org/observations/12922238","PRESENT",2018,43.7791,-79.478435,6,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"425",1806337460,"https://www.inaturalist.org/observations/9541064","PRESENT",2018,43.64134,-79.463622,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"426",1572374218,"http://inaturalist.ca/observations/6954121","PRESENT",2017,43.81918,-79.171227,8,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"427",1571180745,"http://inaturalist.ca/observations/6787167","PRESENT",2017,43.818471,-79.170124,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"428",1291156609,"http://www.inaturalist.org/observations/3774089","PRESENT",2016,43.643752,-79.467608,1,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"429",1227716954,"http://www.inaturalist.org/observations/1628439","PRESENT",2015,43.731765,-79.324768,10,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
"430",1098909250,"http://www.inaturalist.org/observations/1628490","PRESENT",2015,43.738978,-79.329522,5,"Vincetoxicum rossicum","Vincetoxicum rossicum (Kleopow) Barbar."
